datetime,venueId,total,dwell,Sensor Name,Sensor Type,Lat Long,avg_dwell,Latitude,Longitude,date,time,hour,weekday
2024-06-05 14:00:00+10:00,7780,214,60348,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-06-05,14:00:00,14,Wednesday
2024-01-02 23:00:00+11:00,7780,18,2340,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-01-02,23:00:00,23,Tuesday
2024-01-02 03:00:00+11:00,7780,9,63,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-01-02,03:00:00,3,Tuesday
2024-01-02 20:00:00+11:00,7780,66,18942,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-02,20:00:00,20,Tuesday
2024-01-03 01:00:00+11:00,7780,5,120,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-01-03,01:00:00,1,Wednesday
2024-01-03 18:00:00+11:00,7780,152,42560,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-03,18:00:00,18,Wednesday
2024-01-04 02:00:00+11:00,7780,10,2940,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-04,02:00:00,2,Thursday
2024-01-01 13:00:00+11:00,7780,81,19521,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-01,13:00:00,13,Monday
2024-01-01 04:00:00+11:00,7780,12,2280,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-01,04:00:00,4,Monday
2024-01-02 05:00:00+11:00,7780,9,1800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-02,05:00:00,5,Tuesday
2024-01-01 17:00:00+11:00,7780,133,41230,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-01,17:00:00,17,Monday
2024-01-01 12:00:00+11:00,7780,89,18779,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-01,12:00:00,12,Monday
2024-01-11 07:00:00+11:00,7780,49,8085,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-01-11,07:00:00,7,Thursday
2024-01-03 23:00:00+11:00,7780,26,1378,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-01-03,23:00:00,23,Wednesday
2024-01-03 11:00:00+11:00,7780,53,14575,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-03,11:00:00,11,Wednesday
2024-01-03 15:00:00+11:00,7780,103,30076,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-03,15:00:00,15,Wednesday
2024-01-10 21:00:00+11:00,7780,104,36712,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-10,21:00:00,21,Wednesday
2024-01-10 07:00:00+11:00,7780,51,12699,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-10,07:00:00,7,Wednesday
2024-01-10 09:00:00+11:00,7780,81,34263,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-01-10,09:00:00,9,Wednesday
2024-01-04 01:00:00+11:00,7780,11,5698,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2024-01-04,01:00:00,1,Thursday
2024-01-04 10:00:00+11:00,7780,75,26475,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-04,10:00:00,10,Thursday
2024-01-04 11:00:00+11:00,7780,99,28710,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-04,11:00:00,11,Thursday
2024-01-05 18:00:00+11:00,7780,142,51404,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-05,18:00:00,18,Friday
2024-01-05 14:00:00+11:00,7780,92,24840,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-05,14:00:00,14,Friday
2024-01-14 06:00:00+11:00,7780,7,182,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-01-14,06:00:00,6,Sunday
2024-01-14 00:00:00+11:00,7780,39,8151,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-14,00:00:00,0,Sunday
2024-01-06 06:00:00+11:00,7780,11,5280,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2024-01-06,06:00:00,6,Saturday
2024-01-06 15:00:00+11:00,7780,118,34102,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-06,15:00:00,15,Saturday
2024-01-06 02:00:00+11:00,7780,10,4020,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-06,02:00:00,2,Saturday
2024-01-06 07:00:00+11:00,7780,32,11808,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-06,07:00:00,7,Saturday
2024-01-06 00:00:00+11:00,7780,72,11304,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-01-06,00:00:00,0,Saturday
2024-01-06 21:00:00+11:00,7780,162,55728,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-06,21:00:00,21,Saturday
2024-01-07 11:00:00+11:00,7780,75,15825,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-07,11:00:00,11,Sunday
2024-01-11 00:00:00+11:00,7780,17,1564,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-01-11,00:00:00,0,Thursday
2024-01-11 14:00:00+11:00,7780,115,41630,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-01-11,14:00:00,14,Thursday
2024-01-11 21:00:00+11:00,7780,98,22932,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-11,21:00:00,21,Thursday
2024-01-11 08:00:00+11:00,7780,111,28083,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-11,08:00:00,8,Thursday
2024-01-08 00:00:00+11:00,7780,9,477,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-01-08,00:00:00,0,Monday
2024-01-08 23:00:00+11:00,7780,15,420,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-01-08,23:00:00,23,Monday
2024-01-09 08:00:00+11:00,7780,177,53808,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-09,08:00:00,8,Tuesday
2024-01-09 20:00:00+11:00,7780,180,52020,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-09,20:00:00,20,Tuesday
2024-01-09 21:00:00+11:00,7780,89,17177,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-01-09,21:00:00,21,Tuesday
2024-02-09 00:00:00+11:00,7780,16,848,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-02-09,00:00:00,0,Friday
2024-02-09 06:00:00+11:00,7780,30,5160,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-02-09,06:00:00,6,Friday
2024-02-09 02:00:00+11:00,7780,6,120,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-02-09,02:00:00,2,Friday
2024-01-25 13:00:00+11:00,7780,185,58645,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-01-25,13:00:00,13,Thursday
2024-01-31 10:00:00+11:00,7780,112,18592,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-01-31,10:00:00,10,Wednesday
2024-01-31 20:00:00+11:00,7780,121,35574,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-01-31,20:00:00,20,Wednesday
2024-01-31 06:00:00+11:00,7780,38,16036,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-01-31,06:00:00,6,Wednesday
2024-02-15 22:00:00+11:00,7780,82,21156,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-15,22:00:00,22,Thursday
2024-02-15 13:00:00+11:00,7780,368,105616,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-15,13:00:00,13,Thursday
2024-02-21 08:00:00+11:00,7780,154,37730,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-21,08:00:00,8,Wednesday
2024-02-21 00:00:00+11:00,7780,20,5160,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-21,00:00:00,0,Wednesday
2024-02-21 20:00:00+11:00,7780,176,48224,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-02-21,20:00:00,20,Wednesday
2024-02-22 11:00:00+11:00,7780,436,160884,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-02-22,11:00:00,11,Thursday
2024-02-24 07:00:00+11:00,7780,19,6536,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-02-24,07:00:00,7,Saturday
2024-02-25 12:00:00+11:00,7780,91,21476,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-02-25,12:00:00,12,Sunday
2024-02-28 06:00:00+11:00,7780,53,25069,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-02-28,06:00:00,6,Wednesday
2024-03-02 00:00:00+11:00,7780,71,17679,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-02,00:00:00,0,Saturday
2024-03-02 02:00:00+11:00,7780,19,12958,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",11.0,-37.8025805,144.9656012,2024-03-02,02:00:00,2,Saturday
2024-03-02 19:00:00+11:00,7780,203,62118,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-02,19:00:00,19,Saturday
2024-03-02 16:00:00+11:00,7780,194,64796,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-02,16:00:00,16,Saturday
2024-03-03 14:00:00+11:00,7780,194,57812,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-03,14:00:00,14,Sunday
2024-03-03 10:00:00+11:00,7780,146,40442,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-03,10:00:00,10,Sunday
2024-03-03 22:00:00+11:00,7780,62,21762,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-03,22:00:00,22,Sunday
2024-03-04 00:00:00+11:00,7780,12,7380,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",10.0,-37.8025805,144.9656012,2024-03-04,00:00:00,0,Monday
2024-03-04 05:00:00+11:00,7780,13,962,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-03-04,05:00:00,5,Monday
2024-03-04 06:00:00+11:00,7780,39,15366,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-03-04,06:00:00,6,Monday
2024-03-05 11:00:00+11:00,7780,191,49469,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-05,11:00:00,11,Tuesday
2024-03-05 00:00:00+11:00,7780,11,957,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-03-05,00:00:00,0,Tuesday
2024-03-07 02:00:00+11:00,7780,14,1624,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-03-07,02:00:00,2,Thursday
2024-03-08 12:00:00+11:00,7780,256,93952,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-03-08,12:00:00,12,Friday
2024-03-08 23:00:00+11:00,7780,148,22348,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-03-08,23:00:00,23,Friday
2024-03-09 03:00:00+11:00,7780,12,3960,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-09,03:00:00,3,Saturday
2024-03-09 08:00:00+11:00,7780,63,27468,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-03-09,08:00:00,8,Saturday
2024-03-09 13:00:00+11:00,7780,97,23668,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-09,13:00:00,13,Saturday
2024-03-09 04:00:00+11:00,7780,7,63,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-03-09,04:00:00,4,Saturday
2024-03-19 16:00:00+11:00,7780,221,76687,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-19,16:00:00,16,Tuesday
2024-03-19 23:00:00+11:00,7780,38,7676,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-03-19,23:00:00,23,Tuesday
2024-03-15 19:00:00+11:00,7780,203,43239,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-03-15,19:00:00,19,Friday
2024-03-16 07:00:00+11:00,7780,34,12546,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-03-16,07:00:00,7,Saturday
2024-03-22 06:00:00+11:00,7780,23,6900,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-22,06:00:00,6,Friday
2024-03-22 17:00:00+11:00,7780,193,49601,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-22,17:00:00,17,Friday
2024-03-20 16:00:00+11:00,7780,278,80064,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-20,16:00:00,16,Wednesday
2024-03-20 03:00:00+11:00,7780,16,176,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-03-20,03:00:00,3,Wednesday
2024-03-20 22:00:00+11:00,7780,79,20619,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-20,22:00:00,22,Wednesday
2024-03-20 05:00:00+11:00,7780,8,360,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-03-20,05:00:00,5,Wednesday
2024-03-20 04:00:00+11:00,7780,8,3664,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-03-20,04:00:00,4,Wednesday
2024-03-25 07:00:00+11:00,7780,83,25149,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-03-25,07:00:00,7,Monday
2024-03-25 13:00:00+11:00,7780,306,62118,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-03-25,13:00:00,13,Monday
2024-03-26 12:00:00+11:00,7780,357,106743,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-26,12:00:00,12,Tuesday
2024-03-27 09:00:00+11:00,7780,207,55476,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-03-27,09:00:00,9,Wednesday
2024-04-08 23:00:00+10:00,7780,11,121,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-04-08,23:00:00,23,Monday
2024-04-08 18:00:00+10:00,7780,131,28951,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-08,18:00:00,18,Monday
2024-04-09 00:00:00+10:00,7780,5,0,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-04-09,00:00:00,0,Tuesday
2024-04-09 05:00:00+10:00,7780,25,8950,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-04-09,05:00:00,5,Tuesday
2024-04-20 18:00:00+10:00,7780,160,34400,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-20,18:00:00,18,Saturday
2024-04-20 06:00:00+10:00,7780,12,4980,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-04-20,06:00:00,6,Saturday
2024-04-20 17:00:00+10:00,7780,205,56170,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-04-20,17:00:00,17,Saturday
2024-04-25 06:00:00+10:00,7780,8,2400,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-04-25,06:00:00,6,Thursday
2024-04-25 00:00:00+10:00,7780,26,1326,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-04-25,00:00:00,0,Thursday
2024-04-25 01:00:00+10:00,7780,6,300,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-04-25,01:00:00,1,Thursday
2024-04-25 21:00:00+10:00,7780,128,21504,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-04-25,21:00:00,21,Thursday
2024-04-12 03:00:00+10:00,7780,2,1800,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",15.0,-37.8025805,144.9656012,2024-04-12,03:00:00,3,Friday
2024-04-12 17:00:00+10:00,7780,179,49046,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-04-12,17:00:00,17,Friday
2024-04-13 13:00:00+10:00,7780,149,31737,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-13,13:00:00,13,Saturday
2024-04-13 03:00:00+10:00,7780,22,4686,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-13,03:00:00,3,Saturday
2024-04-13 09:00:00+10:00,7780,65,29250,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-04-13,09:00:00,9,Saturday
2024-04-14 02:00:00+10:00,7780,13,1560,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-04-14,02:00:00,2,Sunday
2024-04-15 19:00:00+10:00,7780,106,20034,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-15,19:00:00,19,Monday
2024-04-15 23:00:00+10:00,7780,18,1080,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-04-15,23:00:00,23,Monday
2024-04-15 04:00:00+10:00,7780,9,5400,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",10.0,-37.8025805,144.9656012,2024-04-15,04:00:00,4,Monday
2024-04-05 00:00:00+11:00,7780,30,2280,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2024-04-05,00:00:00,0,Friday
2024-04-05 17:00:00+11:00,7780,160,33760,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-05,17:00:00,17,Friday
2024-04-05 22:00:00+11:00,7780,102,29376,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-04-05,22:00:00,22,Friday
2024-04-05 20:00:00+11:00,7780,167,37074,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-05,20:00:00,20,Friday
2024-04-05 19:00:00+11:00,7780,193,38214,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-05,19:00:00,19,Friday
2024-04-26 12:00:00+10:00,7780,219,68109,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-04-26,12:00:00,12,Friday
2024-04-26 20:00:00+10:00,7780,187,57409,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-04-26,20:00:00,20,Friday
2024-04-26 06:00:00+10:00,7780,28,10024,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-04-26,06:00:00,6,Friday
2024-04-26 05:00:00+10:00,7780,7,1981,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-04-26,05:00:00,5,Friday
2024-04-26 00:00:00+10:00,7780,28,5880,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-26,00:00:00,0,Friday
2024-04-28 05:00:00+10:00,7780,16,4256,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-04-28,05:00:00,5,Sunday
2024-04-28 01:00:00+10:00,7780,34,10914,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-04-28,01:00:00,1,Sunday
2024-04-28 03:00:00+10:00,7780,15,4080,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-04-28,03:00:00,3,Sunday
2024-04-29 19:00:00+10:00,7780,144,43200,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2024-04-29,19:00:00,19,Monday
2024-04-30 16:00:00+10:00,7780,131,35239,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2024-04-30,16:00:00,16,Tuesday
2024-04-27 21:00:00+10:00,7780,137,24386,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2024-04-27,21:00:00,21,Saturday
2024-04-27 19:00:00+10:00,7780,158,36656,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2024-04-27,19:00:00,19,Saturday
2024-04-27 07:00:00+10:00,7780,37,17686,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2024-04-27,07:00:00,7,Saturday
2024-05-01 23:00:00+10:00,7780,31,1395,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2024-05-01,23:00:00,23,Wednesday
2024-05-01 07:00:00+10:00,7780,96,38784,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2024-05-01,07:00:00,7,Wednesday
