datetime,venueId,total,dwell,Sensor Name,Sensor Type,Lat Long,avg_dwell,Latitude,Longitude,date,time,hour
2022-05-14 22:00:00+10:00,7780,96,17376,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-05-14,22:00:00,22
2022-05-14 15:00:00+10:00,7780,83,19837,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-05-14,15:00:00,15
2022-05-11 09:00:00+10:00,7780,133,32585,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-05-11,09:00:00,9
2022-05-11 15:00:00+10:00,7780,255,104550,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-05-11,15:00:00,15
2022-05-12 23:00:00+10:00,7780,43,16512,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-05-12,23:00:00,23
2022-05-17 11:00:00+10:00,7780,121,18755,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-05-17,11:00:00,11
2022-05-17 19:00:00+10:00,7780,129,27090,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-05-17,19:00:00,19
2022-05-17 03:00:00+10:00,7780,2,60,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-05-17,03:00:00,3
2022-05-18 23:00:00+10:00,7780,43,9847,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-05-18,23:00:00,23
2022-05-20 21:00:00+10:00,7780,126,35406,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-05-20,21:00:00,21
2022-05-20 12:00:00+10:00,7780,202,67064,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-05-20,12:00:00,12
2022-05-20 05:00:00+10:00,7780,6,480,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-05-20,05:00:00,5
2022-05-19 01:00:00+10:00,7780,9,4140,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-05-19,01:00:00,1
2022-05-21 13:00:00+10:00,7780,159,35457,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-05-21,13:00:00,13
2022-05-21 20:00:00+10:00,7780,166,58100,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-05-21,20:00:00,20
2022-05-23 01:00:00+10:00,7780,10,60,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-05-23,01:00:00,1
2022-06-07 05:00:00+10:00,7780,11,4444,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-06-07,05:00:00,5
2022-06-08 02:00:00+10:00,7780,3,240,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-06-08,02:00:00,2
2022-06-03 10:00:00+10:00,7780,106,31694,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-03,10:00:00,10
2022-06-12 18:00:00+10:00,7780,133,30590,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-06-12,18:00:00,18
2022-06-10 19:00:00+10:00,7780,162,26082,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-06-10,19:00:00,19
2022-06-09 13:00:00+10:00,7780,131,23842,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-06-09,13:00:00,13
2022-06-09 03:00:00+10:00,7780,4,1080,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-09,03:00:00,3
2022-06-11 03:00:00+10:00,7780,38,912,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-06-11,03:00:00,3
2022-06-19 21:00:00+10:00,7780,185,39035,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-06-19,21:00:00,21
2022-06-19 14:00:00+10:00,7780,178,35956,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-06-19,14:00:00,14
2022-06-16 01:00:00+10:00,7780,8,424,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-06-16,01:00:00,1
2022-06-16 11:00:00+10:00,7780,96,24864,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-16,11:00:00,11
2022-06-16 13:00:00+10:00,7780,187,47685,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-16,13:00:00,13
2022-06-18 10:00:00+10:00,7780,92,30084,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-06-18,10:00:00,10
2022-06-17 14:00:00+10:00,7780,78,23634,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-06-17,14:00:00,14
2022-06-15 13:00:00+10:00,7780,248,45136,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-06-15,13:00:00,13
2022-06-20 12:00:00+10:00,7780,209,58938,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-20,12:00:00,12
2022-06-20 03:00:00+10:00,7780,17,4012,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-06-20,03:00:00,3
2022-06-21 23:00:00+10:00,7780,48,6768,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-06-21,23:00:00,23
2022-06-21 08:00:00+10:00,7780,161,51520,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-06-21,08:00:00,8
2022-06-21 12:00:00+10:00,7780,169,47320,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-21,12:00:00,12
2022-06-23 17:00:00+10:00,7780,212,61904,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-23,17:00:00,17
2022-06-23 20:00:00+10:00,7780,120,32400,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-23,20:00:00,20
2022-06-23 14:00:00+10:00,7780,167,27555,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-06-23,14:00:00,14
2022-06-24 10:00:00+10:00,7780,139,38364,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-06-24,10:00:00,10
2022-06-24 23:00:00+10:00,7780,103,34299,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-06-24,23:00:00,23
2022-06-24 16:00:00+10:00,7780,161,51359,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-06-24,16:00:00,16
2022-06-29 10:00:00+10:00,7780,121,40656,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-06-29,10:00:00,10
2022-07-03 14:00:00+10:00,7780,170,50830,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-03,14:00:00,14
2022-06-30 06:00:00+10:00,7780,36,7992,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-06-30,06:00:00,6
2022-07-01 15:00:00+10:00,7780,96,20448,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-01,15:00:00,15
2022-07-01 16:00:00+10:00,7780,111,34854,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-01,16:00:00,16
2022-07-06 21:00:00+10:00,7780,138,34224,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-06,21:00:00,21
2022-07-06 18:00:00+10:00,7780,170,46580,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-06,18:00:00,18
2022-07-06 07:00:00+10:00,7780,76,47196,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",10.0,-37.8025805,144.9656012,2022-07-06,07:00:00,7
2022-07-05 13:00:00+10:00,7780,216,92448,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-07-05,13:00:00,13
2022-07-05 07:00:00+10:00,7780,58,25288,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-07-05,07:00:00,7
2022-07-05 20:00:00+10:00,7780,120,29640,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-05,20:00:00,20
2022-07-04 17:00:00+10:00,7780,116,34684,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-04,17:00:00,17
2022-07-04 06:00:00+10:00,7780,26,9542,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-04,06:00:00,6
2022-07-04 11:00:00+10:00,7780,158,57354,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-04,11:00:00,11
2022-07-07 05:00:00+10:00,7780,17,2227,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-07-07,05:00:00,5
2022-07-09 06:00:00+10:00,7780,22,7260,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-09,06:00:00,6
2022-07-09 23:00:00+10:00,7780,123,16605,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-07-09,23:00:00,23
2022-07-08 18:00:00+10:00,7780,203,45878,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-08,18:00:00,18
2022-07-08 21:00:00+10:00,7780,117,45747,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-08,21:00:00,21
2022-07-12 15:00:00+10:00,7780,163,44988,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-12,15:00:00,15
2022-07-12 22:00:00+10:00,7780,98,30184,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-12,22:00:00,22
2022-07-12 18:00:00+10:00,7780,152,39520,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-12,18:00:00,18
2022-07-10 04:00:00+10:00,7780,14,6174,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-07-10,04:00:00,4
2022-07-10 13:00:00+10:00,7780,161,40250,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-10,13:00:00,13
2022-07-10 14:00:00+10:00,7780,129,41280,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-10,14:00:00,14
2022-07-15 08:00:00+10:00,7780,196,83692,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-07-15,08:00:00,8
2022-07-15 20:00:00+10:00,7780,186,68076,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-15,20:00:00,20
2022-07-15 17:00:00+10:00,7780,225,62325,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-15,17:00:00,17
2022-07-15 19:00:00+10:00,7780,167,39913,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-15,19:00:00,19
2022-07-11 21:00:00+10:00,7780,59,4720,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-07-11,21:00:00,21
2022-07-11 19:00:00+10:00,7780,101,18382,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-11,19:00:00,19
2022-07-11 18:00:00+10:00,7780,165,34980,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-11,18:00:00,18
2022-07-14 17:00:00+10:00,7780,216,56160,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-14,17:00:00,17
2022-07-13 13:00:00+10:00,7780,293,72078,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-13,13:00:00,13
2022-07-19 07:00:00+10:00,7780,95,34295,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-19,07:00:00,7
2022-07-19 14:00:00+10:00,7780,188,43804,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-19,14:00:00,14
2022-07-19 15:00:00+10:00,7780,167,43587,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-19,15:00:00,15
2022-07-19 09:00:00+10:00,7780,144,20736,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-07-19,09:00:00,9
2022-07-17 23:00:00+10:00,7780,38,12464,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-17,23:00:00,23
2022-07-17 15:00:00+10:00,7780,214,56710,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-17,15:00:00,15
2022-07-17 02:00:00+10:00,7780,48,3600,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-07-17,02:00:00,2
2022-07-17 11:00:00+10:00,7780,87,26970,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-17,11:00:00,11
2022-07-20 08:00:00+10:00,7780,172,66392,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-20,08:00:00,8
2022-07-20 10:00:00+10:00,7780,159,41658,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-20,10:00:00,10
2022-07-20 20:00:00+10:00,7780,100,30700,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-20,20:00:00,20
2022-07-20 09:00:00+10:00,7780,174,36888,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-20,09:00:00,9
2022-07-16 01:00:00+10:00,7780,33,3234,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-07-16,01:00:00,1
2022-07-16 18:00:00+10:00,7780,109,28122,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-16,18:00:00,18
2022-07-16 06:00:00+10:00,7780,16,4688,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-16,06:00:00,6
2022-07-18 06:00:00+10:00,7780,55,46310,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",14.0,-37.8025805,144.9656012,2022-07-18,06:00:00,6
2022-07-18 07:00:00+10:00,7780,107,34989,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-18,07:00:00,7
2022-07-18 09:00:00+10:00,7780,173,38925,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-18,09:00:00,9
2022-07-18 19:00:00+10:00,7780,111,17427,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-07-18,19:00:00,19
2022-07-21 20:00:00+10:00,7780,167,36907,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-21,20:00:00,20
2022-07-23 23:00:00+10:00,7780,76,7828,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-07-23,23:00:00,23
2022-07-23 00:00:00+10:00,7780,71,14768,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-23,00:00:00,0
2022-07-23 19:00:00+10:00,7780,219,52998,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-23,19:00:00,19
2022-07-23 21:00:00+10:00,7780,68,14552,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-23,21:00:00,21
2022-07-22 03:00:00+10:00,7780,8,3360,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-07-22,03:00:00,3
2022-07-22 23:00:00+10:00,7780,90,20970,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-07-22,23:00:00,23
2022-07-24 13:00:00+10:00,7780,391,95795,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-24,13:00:00,13
2022-07-24 12:00:00+10:00,7780,132,37884,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-24,12:00:00,12
2022-07-24 23:00:00+10:00,7780,112,53312,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",7.0,-37.8025805,144.9656012,2022-07-24,23:00:00,23
2022-07-26 19:00:00+10:00,7780,221,84422,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-26,19:00:00,19
2022-07-29 01:00:00+10:00,7780,18,5040,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-29,01:00:00,1
2022-07-30 15:00:00+10:00,7780,234,77922,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-07-30,15:00:00,15
2022-07-30 10:00:00+10:00,7780,112,26992,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-07-30,10:00:00,10
2022-07-30 01:00:00+10:00,7780,49,4704,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-07-30,01:00:00,1
2022-07-28 23:00:00+10:00,7780,44,7040,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-07-28,23:00:00,23
2022-07-27 00:00:00+10:00,7780,36,5148,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-07-27,00:00:00,0
2022-07-27 08:00:00+10:00,7780,247,97565,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-27,08:00:00,8
2022-07-27 18:00:00+10:00,7780,150,55500,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",6.0,-37.8025805,144.9656012,2022-07-27,18:00:00,18
2022-08-02 03:00:00+10:00,7780,2,0,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",0.0,-37.8025805,144.9656012,2022-08-02,03:00:00,3
2022-08-02 19:00:00+10:00,7780,195,41730,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-08-02,19:00:00,19
2022-08-02 21:00:00+10:00,7780,111,23976,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-08-02,21:00:00,21
2022-08-02 06:00:00+10:00,7780,36,11628,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-08-02,06:00:00,6
2022-07-31 16:00:00+10:00,7780,139,81176,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2022-07-31,16:00:00,16
2022-08-01 16:00:00+10:00,7780,282,59784,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-08-01,16:00:00,16
2022-08-01 06:00:00+10:00,7780,46,15916,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-08-01,06:00:00,6
2022-08-01 23:00:00+10:00,7780,66,31878,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2022-08-01,23:00:00,23
2022-08-01 20:00:00+10:00,7780,151,45753,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-08-01,20:00:00,20
2022-08-03 00:00:00+10:00,7780,29,8352,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-08-03,00:00:00,0
2022-08-03 03:00:00+10:00,7780,12,6900,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",9.0,-37.8025805,144.9656012,2022-08-03,03:00:00,3
2022-08-06 17:00:00+10:00,7780,221,64532,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-08-06,17:00:00,17
2022-08-06 19:00:00+10:00,7780,153,26316,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-08-06,19:00:00,19
2022-08-05 18:00:00+10:00,7780,246,77736,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",5.0,-37.8025805,144.9656012,2022-08-05,18:00:00,18
2022-08-05 17:00:00+10:00,7780,147,33810,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-08-05,17:00:00,17
2022-08-05 22:00:00+10:00,7780,143,24310,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-08-05,22:00:00,22
2022-08-04 20:00:00+10:00,7780,148,27824,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-08-04,20:00:00,20
2022-08-04 06:00:00+10:00,7780,35,17220,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",8.0,-37.8025805,144.9656012,2022-08-04,06:00:00,6
2022-08-04 01:00:00+10:00,7780,16,1376,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",1.0,-37.8025805,144.9656012,2022-08-04,01:00:00,1
2022-08-08 08:00:00+10:00,7780,253,72864,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-08-08,08:00:00,8
2022-08-08 04:00:00+10:00,7780,9,9657,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",17.0,-37.8025805,144.9656012,2022-08-08,04:00:00,4
2022-08-10 10:00:00+10:00,7780,110,28490,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",4.0,-37.8025805,144.9656012,2022-08-10,10:00:00,10
2022-08-10 23:00:00+10:00,7780,93,14973,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",2.0,-37.8025805,144.9656012,2022-08-10,23:00:00,23
2022-08-10 02:00:00+10:00,7780,11,2101,Pedestrian Sensor-Argyle Sq,Mobile phone counting,"-37.8025805, 144.9656012",3.0,-37.8025805,144.9656012,2022-08-10,02:00:00,2
